,1to2,2to1,id,주소2,지역,위도,경도,rate,category,diff
1331,3173.0,2931.0,1853.0,서울디자인직업전문학교 앞,금천구,37.472481,126.895866,0.5198230668414154,neutral,242.0
1891,3774.0,2931.0,2905.0,중계주공6단지,노원구,37.648163,127.078987,0.5628635346756152,퍼지는 지역,843.0
1676,3479.0,2921.0,2380.0,삼성동베이직하우스앞,강남구,37.511696,127.049347,0.54359375,neutral,558.0
2088,2831.0,2921.0,3629.0,청담사거리(신한오피스텔빌딩 앞),강남구,37.52416229,127.0489502,0.4921766342141864,neutral,90.0
788,3104.0,2920.0,1071.0,명일근린공원공동체텃밭,강동구,37.555687,127.159912,0.5152722443559097,neutral,184.0
612,3155.0,2915.0,830.0,청암자이아파트앞,용산구,37.534424,126.94857,0.5197693574958814,neutral,240.0
2080,2803.0,2908.0,3618.0,서울율현초교 삼거리,강남구,37.47364044,127.1070252,0.49080721414813516,neutral,105.0
2363,2715.0,2901.0,4555.0,대림우성2차아파트,영등포구,37.49519348,126.900177,0.48344017094017094,neutral,186.0
1389,3365.0,2901.0,1971.0,오정초교 앞 보도육교,구로구,37.490723,126.826393,0.5370252154484519,neutral,464.0
2265,3935.0,2894.0,4167.0,구로교 아래,동작구,37.48548126,126.9036484,0.5762190657490116,퍼지는 지역,1041.0
2253,2685.0,2885.0,4112.0,신이문빗물펌프장 옆,동대문구,37.59955215,127.069809,0.48204667863554757,neutral,200.0
328,3441.0,2879.0,470.0,회현역 7번출구,중구,37.55965,126.979889,0.5444620253164557,neutral,562.0
960,2945.0,2876.0,1291.0,서울체육고등학교 앞,송파구,37.521938,127.131866,0.5059268166981619,neutral,69.0
2035,2782.0,2872.0,3543.0,세종대학교(학술정보원),광진구,37.551373,127.07444,0.492041032897064,neutral,90.0
2370,2966.0,2866.0,4563.0,여의도 은하아파트,영등포구,37.51850891,126.9344864,0.5085733882030178,neutral,100.0
1489,5272.0,2854.0,2127.0,보성운수차고지 맞은편,관악구,37.464886,126.919479,0.6487816884075807,퍼지는 지역,2418.0
975,3639.0,2854.0,1316.0,고려사대부속중고 건너편,성북구,37.607262,127.002838,0.5604497150777761,퍼지는 지역,785.0
1573,2887.0,2849.0,2256.0,양재동 꽃시장 입구,서초구,37.46769,127.040359,0.5033124128312413,neutral,38.0
1108,2825.0,2848.0,1477.0,면목삼익아파트 앞,중랑구,37.575985,127.079605,0.497972853869205,neutral,23.0
2109,2778.0,2847.0,3673.0,강동리버스트6단지,강동구,37.57095337,127.1717453,0.4938666666666667,neutral,69.0
807,2410.0,2846.0,1101.0,개화동상사마을종점 버스정류장,강서구,37.581612,126.798599,0.4585235920852359,neutral,436.0
1622,3576.0,2846.0,2318.0,삼성중앙역4번출구(문화센터더 리빌),강남구,37.513577,127.055031,0.5568358766739333,퍼지는 지역,730.0
1584,3012.0,2836.0,2270.0,서초포레스타 7단지,서초구,37.448967,127.057739,0.5150478796169631,neutral,176.0
1659,2967.0,2831.0,2358.0,구룡초사거리 (현대아파트10동 앞 ),강남구,37.481384,127.053917,0.5117281821317696,neutral,136.0
2132,3846.0,2826.0,3758.0,서울남부출입국관리소,강서구,37.56059265,126.8208466,0.5764388489208633,퍼지는 지역,1020.0
2442,3535.0,2825.0,4762.0,국제빌딩,중구,37.56693268,126.9825821,0.5558176100628931,퍼지는 지역,710.0
1664,2889.0,2820.0,2363.0,강남 을지병원 교차로,강남구,37.51918,127.027466,0.5060430898581187,neutral,69.0
1917,3339.0,2817.0,3100.0,북성초교,서대문구,37.557396,126.952164,0.5423976608187134,neutral,522.0
1731,2899.0,2814.0,2509.0,KT반포지사,서초구,37.498371,126.992462,0.5074391738141082,neutral,85.0
374,2681.0,2814.0,522.0,금호역 1번출구 앞,성동구,37.548641,127.016426,0.4878980891719745,neutral,133.0
1730,2899.0,2814.0,2509.0,심산기념문화센터,서초구,37.49836349,126.9911499,0.5074391738141082,neutral,85.0
1630,3759.0,2812.0,2326.0,대치동 삼성로,강남구,37.502396,127.0588,0.5720590473291737,퍼지는 지역,947.0
1885,2665.0,2808.0,2825.0,초롱타운 앞,구로구,37.495453,126.880394,0.48693586698337293,neutral,143.0
2483,3077.0,2804.0,4861.0,거여삼거리,송파구,37.49308395,127.1520386,0.5232103383778269,neutral,273.0
2017,2874.0,2803.0,3521.0,현대홈타운 뒷길,광진구,37.543427,127.096619,0.5062533028007751,neutral,71.0
299,6874.0,2800.0,436.0,이대역 5번출구,마포구,37.556591,126.94619,0.7105643994211288,퍼지는 지역,4074.0
2143,3044.0,2786.0,3770.0,남부순환로 205,강서구,37.54739761,126.8214111,0.5221269296740995,neutral,258.0
2474,2765.0,2785.0,4820.0,망우역 2번 출구,중랑구,37.60025406,127.091713,0.4981981981981982,neutral,20.0
58,7176.0,2784.0,162.0,봉원고가차도 밑,서대문구,37.565269,126.946243,0.7204819277108434,퍼지는 지역,4392.0
2111,2410.0,2780.0,3675.0,강동리버스트8단지,강동구,37.57180405,127.174469,0.464354527938343,neutral,370.0
2324,2754.0,2773.0,4475.0,송파파인타운 4단지 403동,송파구,37.48174286,127.1287842,0.49828116518907184,neutral,19.0
1404,2824.0,2763.0,1992.0,구로구배드민턴실내체육관 앞,구로구,37.491798,126.83242,0.5054591014855916,neutral,61.0
286,2862.0,2757.0,422.0,문화비축기지,마포구,37.569084,126.894424,0.5093432995194874,neutral,105.0
2139,2816.0,2757.0,3765.0,문소빌딩,강서구,37.54555511,126.8444977,0.5052933787905975,neutral,59.0
1833,7586.0,2739.0,2712.0,화곡터널입구교차로,강서구,37.538338,126.842392,0.7347215496368039,퍼지는 지역,4847.0
1248,3533.0,2730.0,1717.0,시립창동운동장 입구,도봉구,37.655708,127.050102,0.5641066581510458,퍼지는 지역,803.0
2438,3612.0,2729.0,4752.0,삼성사이버빌리지아파트,중구,37.55891418,126.964859,0.5696262419176786,퍼지는 지역,883.0
1165,2909.0,2721.0,1573.0,현대성우아파트 옆,강북구,37.61666489,127.02211,0.516696269982238,neutral,188.0
552,4514.0,2717.0,757.0,신정이펜하우스 1단지아파트 입구 사거리,양천구,37.514278,126.828743,0.6242566726593832,퍼지는 지역,1797.0
437,2845.0,2710.0,600.0,휘경2동 주민센터,동대문구,37.589912,127.06868,0.5121512151215122,neutral,135.0
1335,2561.0,2709.0,1857.0,주공14단지,금천구,37.46056,126.887093,0.4859582542694497,neutral,148.0
325,2745.0,2709.0,467.0,한국은행,중구,37.562214,126.980866,0.5033003300330033,neutral,36.0
1736,2635.0,2696.0,2516.0,본마을 노인복지센터 앞,서초구,37.454418,127.052742,0.4942787469517914,neutral,61.0
433,2629.0,2694.0,591.0,건국대학교 (행정관),광진구,37.542778,127.075371,0.49389442043960174,neutral,65.0
57,2807.0,2693.0,161.0,무악재역1번 출구,서대문구,37.582245,126.950645,0.5103636363636364,neutral,114.0
920,2970.0,2683.0,1241.0,문정 법조단지5,송파구,37.481239,127.119797,0.5253847514594021,neutral,287.0
382,2796.0,2669.0,534.0,금호사거리,성동구,37.548634,127.025726,0.5116193961573651,neutral,127.0
1332,6416.0,2668.0,1854.0,가산아네스트 오피스텔 앞,금천구,37.47818,126.897408,0.7062967855570234,퍼지는 지역,3748.0
996,6176.0,2665.0,1344.0,아리랑시네센터 앞,성북구,37.600288,127.013702,0.6985635109150549,퍼지는 지역,3511.0
1414,4660.0,2645.0,2008.0,노량진근린공원 대방공원,동작구,37.509369,126.92807,0.6379192334017796,퍼지는 지역,2015.0
1990,3441.0,2642.0,3425.0,광화문 풍림스페이스본 1단지앞,종로구,37.574848,126.968269,0.5656748314976163,퍼지는 지역,799.0
2466,2660.0,2640.0,4807.0,라코지스테이 앞,중랑구,37.59432602,127.0784607,0.5018867924528302,neutral,20.0
324,4248.0,2638.0,466.0,롯데호텔,중구,37.565842,126.979813,0.6169038629102527,퍼지는 지역,1610.0
1925,2866.0,2634.0,3109.0,북한산더샾 106동 앞,서대문구,37.592934,126.941292,0.521090909090909,neutral,232.0
1330,3300.0,2626.0,1852.0,혜명양로원 담장 옆,금천구,37.451771,126.913399,0.5568680391495107,퍼지는 지역,674.0
2268,2919.0,2620.0,4173.0,이화약국 앞,동작구,37.50444412,126.9502564,0.5269904314858278,neutral,299.0
1991,3050.0,2617.0,3426.0,독립문역 2번출구 뒤,종로구,37.575016,126.95755,0.5382036350802893,neutral,433.0
2070,2824.0,2605.0,3604.0,삼성중앙역 5번출구(하이마트앞),강남구,37.51311111,127.0539093,0.5201694603057654,neutral,219.0
1633,2587.0,2600.0,2329.0,르네상스호텔사거리 역삼지하보도 2번출구,강남구,37.502357,127.04319,0.49874686716791977,neutral,13.0
1321,4027.0,2594.0,1842.0,한울중학교,금천구,37.462574,126.90686,0.6082162815284701,퍼지는 지역,1433.0
1150,5046.0,2592.0,1548.0,북서울 꿈의숲 서문,강북구,37.622688,127.037811,0.6606441476826395,퍼지는 지역,2454.0
719,2931.0,2590.0,992.0,북한산입구 정류장,은평구,37.658428,126.94606,0.5308820865785184,neutral,341.0
640,2908.0,2589.0,863.0,이촌역2번 출구,용산구,37.52177,126.977005,0.5290158268146261,neutral,319.0
26,3611.0,2588.0,127.0,현대벤처빌 앞,마포구,37.55352,126.936951,0.582513308598161,퍼지는 지역,1023.0
1232,4358.0,2586.0,1693.0,원자력 병원,노원구,37.628189,127.082108,0.6275921658986175,퍼지는 지역,1772.0
1669,2816.0,2585.0,2370.0,한티역 3번출구,강남구,37.496552,127.054298,0.5213849287169042,neutral,231.0
2382,3430.0,2579.0,4578.0,보라매sk뷰,영등포구,37.50400543,126.9202805,0.5708104509901814,퍼지는 지역,851.0
760,2250.0,2574.0,1038.0,강일 다솜 어린이 공원,강동구,37.568668,127.174797,0.4664179104477612,neutral,324.0
1756,2583.0,2572.0,2539.0,대한무역투자진흥공사 KOTRA 앞,서초구,37.464897,127.044182,0.5010669253152279,neutral,11.0
1657,3821.0,2568.0,2356.0,강남구청,강남구,37.51807,127.047119,0.5980591641884488,퍼지는 지역,1253.0
1003,2648.0,2565.0,1353.0,금호어울림센터힐 내,성북구,37.60083,127.023552,0.5079608670631115,neutral,83.0
2423,2575.0,2558.0,4672.0,준빌딩 앞,은평구,37.62205124,126.9195862,0.5016559516851744,neutral,17.0
1678,2561.0,2554.0,2382.0,역삼동 sk뷰 501동앞,강남구,37.501343,127.050468,0.5006842619745846,neutral,7.0
2167,2567.0,2553.0,3799.0,국립항공박물관,강서구,37.55688477,126.8092651,0.5013671875,neutral,14.0
351,2726.0,2546.0,494.0,신수동주민센터,마포구,37.547245,126.935028,0.5170713201820941,neutral,180.0
414,5017.0,2542.0,572.0,국립정신 건강센터 앞,광진구,37.56538,127.08651,0.6637121312342903,퍼지는 지역,2475.0
1992,2849.0,2538.0,3427.0,인왕산 아이파크 정문,종로구,37.576603,126.956749,0.5288657880081679,neutral,311.0
2385,2661.0,2537.0,4581.0,국회 소통관,영등포구,37.53050232,126.9128952,0.5119276644863409,neutral,124.0
1131,4516.0,2535.0,1528.0,삼각산동 주민센터,강북구,37.615036,127.020699,0.6404765281520352,퍼지는 지역,1981.0
2229,2437.0,2517.0,4035.0,수락 행복발전소 앞,노원구,37.67449188,127.0594559,0.4919257165926524,neutral,80.0
671,3796.0,2509.0,928.0,은평역사한옥박물관,은평구,37.641315,126.938042,0.6020618556701031,퍼지는 지역,1287.0
2334,2503.0,2500.0,4490.0,송파파인타운 10단지 1005동,송파구,37.4777832,127.1320572,0.5002998201079353,neutral,3.0
759,2245.0,2493.0,1037.0,강일리버파크 6단지,강동구,37.562588,127.177612,0.47382861967074713,neutral,248.0
1927,2671.0,2488.0,3111.0,무악재역 4번 출구,서대문구,37.582211,126.950165,0.5177359953479357,neutral,183.0
1557,3442.0,2479.0,2235.0,KT 서초지사 앞,서초구,37.482159,127.002701,0.5813207228508698,퍼지는 지역,963.0
526,6679.0,2477.0,725.0,양강중학교앞 교차로,양천구,37.524334,126.850548,0.7294670161642639,퍼지는 지역,4202.0
2110,2100.0,2474.0,3674.0,강동리버스트7단지,강동구,37.57073975,127.1721573,0.45911674682990816,neutral,374.0
2331,2715.0,2473.0,4485.0,잠실나루역 고가하부,송파구,37.52005386,127.1043091,0.5233230531996916,neutral,242.0
771,2292.0,2468.0,1053.0,동명근린공원 진입로 (아리수로),강동구,37.562538,127.164528,0.4815126050420168,neutral,176.0
2384,2593.0,2468.0,4580.0,국회 3문,영등포구,37.52974701,126.9131699,0.5123493380754791,neutral,125.0
1875,2937.0,2464.0,2815.0,항동지구 7단지 정문,구로구,37.476013,126.81646,0.5437881873727087,neutral,473.0
531,5245.0,2460.0,733.0,신정이펜하우스314동,양천구,37.514099,126.831001,0.6807268007787152,퍼지는 지역,2785.0
1908,3509.0,2454.0,3006.0, 상암월드컵파크5단지(상암중학교),마포구,37.57991,126.888237,0.588462183464699,퍼지는 지역,1055.0
1340,2649.0,2451.0,1863.0,위너스 스포츠클럽 골프연습장옆,금천구,37.460537,126.898605,0.5194117647058824,neutral,198.0
2292,4161.0,2451.0,4316.0,고속터미널 3번출구,서초구,37.50365829,127.0059433,0.6293103448275862,퍼지는 지역,1710.0
1761,2366.0,2432.0,2547.0,포드서초서비스센터앞,서초구,37.51904678,127.0122833,0.49312213422259277,neutral,66.0
55,4101.0,2426.0,159.0,이대역 4번 출구,서대문구,37.556953,126.946342,0.6283131607170216,퍼지는 지역,1675.0
327,2911.0,2422.0,469.0,회현역 1번출구,중구,37.559231,126.980141,0.5458466154134634,neutral,489.0
1812,3043.0,2420.0,2649.0,오금공원사거리2,송파구,37.505444,127.132332,0.5570199524071023,퍼지는 지역,623.0
1697,5888.0,2419.0,2405.0,청담공원앞 교차로,강남구,37.518711,127.05085,0.7087998073913567,퍼지는 지역,3469.0
1438,5705.0,2402.0,2057.0,상도 아이파크 아파트,동작구,37.500881,126.94175,0.7037128407549031,퍼지는 지역,3303.0
1343,2421.0,2401.0,1866.0,서울안천초등학교 옆,금천구,37.457779,126.889427,0.5020738282870179,neutral,20.0
1674,2539.0,2399.0,2376.0,수서역 6번출구 앞,강남구,37.486778,127.100517,0.5141757796678817,neutral,140.0
836,4387.0,2398.0,1137.0,등촌2동주민센터,강서구,37.541431,126.86322,0.6465733235077377,퍼지는 지역,1989.0
2186,1990.0,2397.0,3902.0,항동지구5단지 501동 앞,구로구,37.47829437,126.8250656,0.4536129473444267,neutral,407.0
2289,2623.0,2393.0,4312.0,반포미도2차아파트 옆,서초구,37.50320435,127.0065308,0.52292663476874,neutral,230.0
1644,4219.0,2374.0,2341.0,일원역 4~5번 출구 사이,강남구,37.483311,127.084938,0.6399211284695889,퍼지는 지역,1845.0
412,2324.0,2363.0,569.0,응봉현대아파트 정류소,성동구,37.549583,127.030243,0.49583955621933007,neutral,39.0
2282,2465.0,2358.0,4304.0,서울고앞,서초구,37.48339462,127.0073624,0.5110926809040016,neutral,107.0
2394,2548.0,2358.0,4607.0,국립중앙박물관 -용산가족공원 앞,용산구,37.52087784,126.9797134,0.5193640440277212,neutral,190.0
1923,2216.0,2357.0,3106.0,홍남교 두바퀴쉼터,서대문구,37.574909,126.926147,0.4845834244478461,neutral,141.0
1260,3007.0,2354.0,1731.0,도봉고등학교 맞은편,도봉구,37.6875,127.042557,0.5609028166386868,퍼지는 지역,653.0
36,3907.0,2351.0,139.0,연세대 정문 건너편,서대문구,37.559795,126.934479,0.6243208692873122,퍼지는 지역,1556.0
1651,2388.0,2345.0,2350.0,래미안그레이튼102동앞,강남구,37.494823,127.047905,0.5045425734206634,neutral,43.0
1929,2925.0,2342.0,3114.0,충정로역 3번 출구,서대문구,37.560463,126.965523,0.5553445984431366,퍼지는 지역,583.0
274,3176.0,2334.0,410.0,상암중학교 옆,마포구,37.577496,126.887772,0.5764065335753176,퍼지는 지역,842.0
1120,2372.0,2334.0,1513.0,강북구청 뒷편,강북구,37.639648,127.025124,0.5040373990650234,neutral,38.0
1640,2530.0,2333.0,2336.0,강남세브란스교차로 래미안그레이튼 104동 앞,강남구,37.494236,127.047462,0.5202549866337651,neutral,197.0
179,3170.0,2325.0,297.0,국회3문,영등포구,37.528637,126.912674,0.5768880800727935,퍼지는 지역,845.0
2441,2561.0,2325.0,4761.0,탐앤탐스 을지로3가점,중구,37.56467056,126.9908829,0.5241506344658207,neutral,236.0
505,2371.0,2320.0,681.0,서울특별시 동부교육지원청(육교),동대문구,37.579838,127.056374,0.505435941163931,neutral,51.0
1537,3188.0,2311.0,2210.0,반포1동 주민센터 앞,서초구,37.505096,127.013107,0.5797417712311329,퍼지는 지역,877.0
2068,2185.0,2307.0,3602.0,한국지역난방공사 강남지사,강남구,37.49229431,127.0943375,0.48642030276046305,neutral,122.0
772,2197.0,2306.0,1054.0,말우물 어린이 공원,강동구,37.560009,127.169579,0.487896957583833,neutral,109.0
1087,2557.0,2304.0,1453.0,중랑캠핑숲,중랑구,37.604603,127.109253,0.5260234519646163,neutral,253.0
1658,2345.0,2304.0,2357.0,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번,강남구,37.501949,127.04277,0.504409550440955,neutral,41.0
2312,2589.0,2296.0,4461.0,한양3차아파트 3동 앞,송파구,37.50585175,127.1219406,0.5299897645854658,neutral,293.0
1183,3221.0,2289.0,1635.0,상계3.4동 주민센터 대여소,노원구,37.67271,127.08316,0.584573502722323,퍼지는 지역,932.0
781,3074.0,2286.0,1064.0,중앙보훈병원역 1번출구,강동구,37.527794,127.147644,0.5735074626865672,퍼지는 지역,788.0
1014,2940.0,2286.0,1365.0,선잠단지 앞,성북구,37.593361,126.999092,0.5625717566016073,퍼지는 지역,654.0
1015,2432.0,2286.0,1366.0,일신초등학교 옆,성북구,37.59972,127.040382,0.5154726579058924,neutral,146.0
680,4381.0,2279.0,941.0,은평뉴타운 도서관,은평구,37.637222,126.933304,0.6578078078078078,퍼지는 지역,2102.0
712,3675.0,2278.0,978.0,녹번 힐스테이트상가앞,은평구,37.601009,126.935928,0.617335797077104,퍼지는 지역,1397.0
722,3509.0,2264.0,995.0,은평다목적체육관,은평구,37.631409,126.925407,0.6078295513597782,퍼지는 지역,1245.0
444,2520.0,2262.0,608.0,전농삼성아파트,동대문구,37.58131,127.055344,0.5269761606022585,neutral,258.0
1431,2247.0,2260.0,2038.0,동작역 7번출구,동작구,37.503181,126.976089,0.4985577989793654,neutral,13.0
637,2748.0,2253.0,858.0,녹사평역3번 출구,용산구,37.534409,126.986893,0.5494901019796041,neutral,495.0
2073,2719.0,2253.0,3609.0,언주초등학교 입구,강남구,37.48536682,127.0384979,0.5468624296057925,neutral,466.0
306,2550.0,2251.0,443.0,호암아트홀,중구,37.562111,126.970718,0.5311393459695897,neutral,299.0
2237,2293.0,2241.0,4064.0,신창아파트 입구 앞,도봉구,37.64051056,127.0408249,0.5057344508160565,neutral,52.0
1708,2519.0,2239.0,2416.0,한티역 6번 출구,강남구,37.495899,127.052193,0.5294241277847835,neutral,280.0
596,6558.0,2228.0,811.0,녹사평역1번출구,용산구,37.53508,126.985382,0.7464147507398133,퍼지는 지역,4330.0
1244,3557.0,2223.0,1713.0,쌍문동 이안아파트 앞,도봉구,37.65165329,127.0284882,0.6153979238754326,퍼지는 지역,1334.0
1218,3033.0,2221.0,1678.0,성서대학교 밀알관,노원구,37.648438,127.064445,0.5772744575561477,퍼지는 지역,812.0
1279,2634.0,2208.0,1756.0,서울북부광역등기국,도봉구,37.651447,127.044708,0.5439900867410161,neutral,426.0
1325,2282.0,2199.0,1847.0,독산주공 14단지 버스정류소,금천구,37.461033,126.8871,0.5092613255969649,neutral,83.0
2416,2889.0,2196.0,4658.0,녹번역1번출구앞,은평구,37.60176849,126.9354248,0.5681415929203539,퍼지는 지역,693.0
2409,2409.0,2188.0,4625.0,용산공원갤러리앞,용산구,37.5393219,126.9731903,0.5240374157058951,neutral,221.0
522,5811.0,2187.0,720.0,서울강월초등학교 앞,양천구,37.516197,126.8349,0.72655663915979,퍼지는 지역,3624.0
1328,2242.0,2187.0,1850.0,코오롱테크노밸리,금천구,37.48016,126.886368,0.5062090765409799,neutral,55.0
2076,2173.0,2183.0,3612.0,은곡마을,강남구,37.46726227,127.0980148,0.49885215794306703,neutral,10.0
2023,2374.0,2183.0,3530.0,왕십리자이아파트 후문(삼거리),성동구,37.560146,127.02636,0.5209567698046961,neutral,191.0
2383,2869.0,2182.0,4579.0,국회의사당 본관,영등포구,37.5325737,126.9140472,0.5680063353791328,퍼지는 지역,687.0
877,2183.0,2181.0,1188.0,롯데중앙연구소,강서구,37.571381,126.828339,0.5002291475710358,neutral,2.0
721,2660.0,2174.0,994.0,북한산생태공원입구(교통섬),은평구,37.610718,126.93911,0.5502689284236657,퍼지는 지역,486.0
2185,2280.0,2164.0,3880.0,홍련봉 공원,광진구,37.54896927,127.0935288,0.513051305130513,neutral,116.0
1762,2563.0,2152.0,2548.0,반포1동 자율방범초소 옆,서초구,37.50847626,127.0167618,0.5435843054082715,neutral,411.0
2322,2162.0,2138.0,4473.0,마천금호어울림 1차 102동앞,송파구,37.49808884,127.1542969,0.5027906976744186,neutral,24.0
2208,4091.0,2125.0,4009.0,월계프라자,노원구,37.63284302,127.0521317,0.6581402831402832,퍼지는 지역,1966.0
1698,3731.0,2117.0,2406.0,논현동 광명빌딩 앞,강남구,37.51757,127.023643,0.6379958960328317,퍼지는 지역,1614.0
516,9980.0,2114.0,711.0,신일해피트리아파트 앞,양천구,37.517059,126.848488,0.8252025797916323,퍼지는 지역,7866.0
2349,1837.0,2114.0,4516.0,신진빌라,양천구,37.53528214,126.8300095,0.46494558339660846,neutral,277.0
1149,3706.0,2110.0,1547.0,꿈의숲 롯데캐슬,강북구,37.618641,127.03624,0.6372077028885832,퍼지는 지역,1596.0
1568,2212.0,2102.0,2249.0,우솔초등학교 맞은편,서초구,37.456234,127.019348,0.5127491886879926,neutral,110.0
336,2403.0,2097.0,479.0,동대입구역 3번 출구,중구,37.559376,127.006027,0.534,neutral,306.0
779,2197.0,2096.0,1062.0,고덕숲 아이파크 2,강동구,37.551079,127.162621,0.5117633356627067,neutral,101.0
1257,2458.0,2096.0,1728.0,서울북부지방법원,도봉구,37.677666,127.046242,0.5397452788757137,neutral,362.0
884,3627.0,2093.0,1196.0,서울식물원(문화센터) 건너편,강서구,37.568241,126.835831,0.634090909090909,퍼지는 지역,1534.0
1868,2015.0,2090.0,2807.0,항동지구 1단지 105동 앞,구로구,37.480629,126.821816,0.49086479902557856,neutral,75.0
2075,2140.0,2063.0,3611.0,방죽마을 입구,강남구,37.47123337,127.1072159,0.5091601237211516,neutral,77.0
1655,2108.0,2058.0,2354.0,청담역 2번출구,강남구,37.519787,127.056763,0.5060009601536246,neutral,50.0
2125,2610.0,2057.0,3714.0,송천센트레빌,강북구,37.61220932,127.0249786,0.5592457681594172,퍼지는 지역,553.0
1932,2280.0,2052.0,3117.0,이화여대 인문관 인근,서대문구,37.564068,126.945328,0.5263157894736842,neutral,228.0
888,2094.0,2040.0,1200.0,개화광역환승센터,강서구,37.578449,126.798973,0.5065312046444121,neutral,54.0
1869,2049.0,2031.0,2808.0,항동지구 2단지 202동 앞,구로구,37.480808,126.821907,0.5022058823529412,neutral,18.0
1259,1994.0,2030.0,1730.0,도봉산역 교차로 앞,도봉구,37.687592,127.045502,0.4955268389662028,neutral,36.0
2484,2196.0,2023.0,4862.0,올림픽파크텔 맞은편,송파구,37.52301788,127.1158829,0.5205024887414079,neutral,173.0
346,2765.0,2022.0,489.0,구룡근린공원,마포구,37.583336,126.8834,0.5776060162941299,퍼지는 지역,743.0
805,2361.0,2016.0,1089.0,고덕 래미안힐스테이트(201동),강동구,37.5606,127.146698,0.5394105551747772,neutral,345.0
251,2430.0,2002.0,384.0,종로학원본원,중구,37.55978,126.968506,0.5482851985559567,neutral,428.0
613,3633.0,2002.0,831.0,이태원관광특구입구,용산구,37.534279,126.988564,0.6447204968944099,퍼지는 지역,1631.0
597,2311.0,1987.0,812.0,용산전쟁기념관,용산구,37.53484,126.977661,0.537691949744067,neutral,324.0
2115,1930.0,1983.0,3682.0,길동 동호빌딩,강동구,37.54154587,127.1414795,0.4932277025300281,neutral,53.0
2094,1922.0,1962.0,3640.0,일원1동 주민센터 앞 사거리,강남구,37.49073029,127.0881119,0.49485066941297634,neutral,40.0
701,2092.0,1955.0,966.0,서울혁신파크1,은평구,37.609032,126.934677,0.5169261181121818,neutral,137.0
2396,2075.0,1954.0,4609.0,파크타워 104동 앞,용산구,37.52316666,126.9719238,0.5150161330354927,neutral,121.0
588,4002.0,1938.0,802.0,한강진역 2번 출구 앞,용산구,37.541153,127.002213,0.6737373737373737,퍼지는 지역,2064.0
1687,2033.0,1936.0,2390.0,구룡마을 입구 (래미안블레스티지 아파트),강남구,37.480881,127.063042,0.5122197026958931,neutral,97.0
1157,2565.0,1921.0,1558.0,강북문화정보도서관,강북구,37.625526,127.037323,0.5717788675880517,퍼지는 지역,644.0
1709,1976.0,1909.0,2417.0,선정릉 디캠프(D.CAMP)앞,강남구,37.507999,127.04525,0.5086229086229086,neutral,67.0
2089,1957.0,1903.0,3630.0,개포우성6차아파트 정문 앞,강남구,37.47685623,127.0553665,0.5069948186528498,neutral,54.0
1096,1935.0,1902.0,1463.0,중랑구민회관,중랑구,37.573887,127.084831,0.5043002345582487,neutral,33.0
1445,2450.0,1900.0,2064.0,흑석한강푸르지오 106동앞,동작구,37.505356,126.966179,0.5632183908045977,퍼지는 지역,550.0
1940,2264.0,1899.0,3126.0,남가좌동 제2공영주차장,서대문구,37.583344,126.922745,0.5438385779485948,neutral,365.0
1752,2764.0,1892.0,2533.0,한가람미술관 앞,서초구,37.481098,127.014061,0.5936426116838488,퍼지는 지역,872.0
1079,1778.0,1889.0,1445.0,용마지구대,중랑구,37.579941,127.079399,0.48486501227161166,neutral,111.0
1063,2386.0,1888.0,1427.0,용마산역 1번출구,중랑구,37.574299,127.086914,0.5582592419279364,퍼지는 지역,498.0
1683,2209.0,1879.0,2386.0,논현동 279-165,강남구,37.509586,127.040909,0.5403620352250489,neutral,330.0
1682,2209.0,1879.0,2386.0,크린랩 본사,강남구,37.50958633,127.0409088,0.5403620352250489,neutral,330.0
1070,2318.0,1860.0,1435.0,능산삼거리,중랑구,37.608681,127.100792,0.5548109143130685,퍼지는 지역,458.0
2420,2620.0,1855.0,4667.0,폭포동입구 교차로,은평구,37.62962723,126.9301148,0.5854748603351956,퍼지는 지역,765.0
2121,1838.0,1822.0,3688.0,상일동산(동아아파트앞 교차로),강동구,37.54581833,127.1668854,0.5021857923497268,neutral,16.0
1144,2490.0,1821.0,1541.0,삼양역,강북구,37.62653,127.018059,0.5775922059846903,퍼지는 지역,669.0
1650,2209.0,1817.0,2349.0,역삼빌딩 앞(하나은행 옆),강남구,37.501545,127.038567,0.5486835568802781,neutral,392.0
1693,2560.0,1801.0,2398.0,더라움,강남구,37.50811,127.039452,0.5870213253840862,퍼지는 지역,759.0
606,2504.0,1772.0,823.0,효창동주민센터 앞,용산구,37.54232,126.96196,0.5855940130963517,퍼지는 지역,732.0
1395,2245.0,1771.0,1979.0,구로1동우체국 앞,구로구,37.492031,126.873772,0.5590139442231076,퍼지는 지역,474.0
1058,2131.0,1762.0,1421.0,신내역 4번출구,중랑구,37.612461,127.103378,0.5473927562291292,neutral,369.0
1874,1947.0,1759.0,2814.0,항동지구 10단지 1001동 앞,구로구,37.479343,126.825638,0.525364274150027,neutral,188.0
1533,2662.0,1755.0,2203.0,청계산입구역 2번출구,서초구,37.447659,127.055016,0.6026714964908308,퍼지는 지역,907.0
1060,1874.0,1733.0,1424.0,양원역 2번출구,중랑구,37.606312,127.107742,0.5195453285278625,neutral,141.0
1652,2357.0,1724.0,2351.0,청소년수련관(수영장)앞,강남구,37.483879,127.089027,0.5775545209507473,퍼지는 지역,633.0
